test_id	gene_id	gene	name	description	pseudo	locus	sample_1	sample_2	status	fpkm_KO	fpkm_WT	test_stat	p_value	q_value	significant	dist2Telo	subtelo.HP1
XLOC_002793	XLOC_002793	PF3D7_1040000	RIF	rifin	No	Pf3D7_10_v3:1599899-1601077	KO	WT	NOTEST	1.02717	0.294644	0	1	1	no	87756	TRUE
XLOC_003022	XLOC_003022	PF3D7_1100700		"stevor, pseudogene"	Yes	Pf3D7_11_v3:56791-57840	KO	WT	OK	1.43632	0.412008	-1.17371	0.2779	0.644031	no	56792	TRUE
XLOC_001402	XLOC_001402	PF3D7_0600900	RIF	"rifin, pseudogene"	Yes	Pf3D7_06_v3:38720-39781	KO	WT	OK	6.08416	1.74201	-2.85683	0.008	0.0860081	no	39781	TRUE
XLOC_000526	XLOC_000526	PF3D7_0301200	FIKK3	"serine/threonine protein kinase, FIKK family"	No	Pf3D7_03_v3:78194-80393	KO	WT	OK	2.33271	0.66526	-2.72147	0.01005	0.101474	no	80393	TRUE
XLOC_001811	XLOC_001811	PF3D7_0712900	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_07_v3:590325-597733	KO	WT	OK	3.20476	0.910493	-5.37523	5.00E-05	0.00198172	yes	597733	FALSE
XLOC_002067	XLOC_002067	PF3D7_0833300		"erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene"	Yes	Pf3D7_08_v3:1429329-1430514	KO	WT	OK	1.37701	0.388209	-1.45502	0.15525	0.494621	no	43475	TRUE
XLOC_003519	XLOC_003519	PF3D7_1150100	RIF	"rifin, pseudogene"	Yes	Pf3D7_11_v3:2015648-2016509	KO	WT	OK	4.40933	1.2429	-2.2426	0.028	0.19439	no	21831	TRUE
XLOC_004514	XLOC_004514	PF3D7_1312450	ARA1	"apical ring associated protein 1, putative"	No	Pf3D7_13_v3:525027-525219	KO	WT	OK	463.163	130.556	-1.19377	0.2681	0.635093	no	525219	#N/A
XLOC_004866	XLOC_004866	PF3D7_1413100		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:527131-529234	KO	WT	NOTEST	1.13208	0.319109	0	1	1	no	527132	FALSE
XLOC_005600	XLOC_005600	PF3D7_1478800		"Plasmodium exported protein, unknown function"	No	Pf3D7_14_v3:3242908-3243629	KO	WT	OK	30.6044	8.52218	-3.94175	0.00095	0.0202629	yes	48307	TRUE
XLOC_000272	XLOC_000272	PF3D7_0200600	RIF	rifin	No	Pf3D7_02_v3:45285-46558	KO	WT	OK	3.50008	0.969859	-2.63858	0.0285	0.19556	no	46558	TRUE
XLOC_000734	XLOC_000734	PF3D7_0421200	RIF	rifin	No	Pf3D7_04_v3:967086-968273	KO	WT	OK	6.74394	1.86372	-3.19908	0.0047	0.0617864	no	233403	FALSE
XLOC_000070	XLOC_000070	PF3D7_0115200	RIF	rifin	No	Pf3D7_01_v3:591848-593187	KO	WT	OK	3.6457	0.995795	-2.66663	0.02875	0.196009	no	49002	TRUE
XLOC_002234	XLOC_002234	PF3D7_0900400	RIF	rifin	No	Pf3D7_09_v3:39553-40740	KO	WT	OK	3.52078	0.943667	-2.33739	0.0274	0.194029	no	39554	TRUE
XLOC_002231	XLOC_002231	PF3D7_0833100	RIF	rifin	No	Pf3D7_08_v3:1420817-1422077	KO	WT	OK	2.1319	0.569026	-1.78923	0.08715	0.363022	no	50728	TRUE
XLOC_004070	XLOC_004070	PF3D7_1255200	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_12_v3:2241270-2248962	KO	WT	OK	3.51982	0.930158	-5.84696	5.00E-05	0.00198172	yes	22532	TRUE
XLOC_003256	XLOC_003256	PF3D7_1148500		unspecified product	No	Pf3D7_11_v3:1922655-1922928	KO	WT	OK	192.874	50.8646	-2.36472	0.02625	0.188908	no	115684	FALSE
XLOC_000080	XLOC_000080	PF3D7_0100900	RIF	rifin	No	Pf3D7_01_v3:62186-63400	KO	WT	OK	10.6242	2.7497	-3.94528	0.0014	0.0275385	yes	63400	TRUE
XLOC_005204	XLOC_005204	PF3D7_1478300		"Plasmodium exported protein, unknown function, pseudogene"	Yes	Pf3D7_14_v3:3221000-3221576	KO	WT	OK	3.41283	0.878669	-1.29785	0.2622	0.628273	no	70935	TRUE
XLOC_000388	XLOC_000388	PF3D7_0221900		"erythrocyte membrane protein 1 (PfEMP1), pseudogene"	Yes	Pf3D7_02_v3:873916-875178	KO	WT	NOTEST	0.465105	0.118806	0	1	1	no	71924	TRUE
XLOC_001656	XLOC_001656	PF3D7_0718900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:835956-836861	KO	WT	NOTEST	0.392287	0.1	0	1	1	no	609250	FALSE
XLOC_002611	XLOC_002611	PF3D7_1000100	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_10_v3:28489-36164	KO	WT	OK	3.5206	0.889594	-5.93427	5.00E-05	0.00198172	yes	28490	TRUE
XLOC_002799	XLOC_002799	PF3D7_1040600	RIF	rifin	No	Pf3D7_10_v3:1619085-1620244	KO	WT	OK	10.8608	2.71111	-3.90868	0.0013	0.0258588	yes	68570	TRUE
XLOC_004443	XLOC_004443	PF3D7_1373300	RIF	rifin	No	Pf3D7_13_v3:2877907-2879141	KO	WT	OK	6.07589	1.50295	-3.23749	0.00375	0.0525495	no	47328	TRUE
XLOC_000754	XLOC_000754	PF3D7_0424400	SURF4.2	surface-associated interspersed protein 4.2 (SURFIN 4.2)	No	Pf3D7_04_v3:1099810-1107111	KO	WT	OK	5.89466	1.45752	-7.29897	5.00E-05	0.00198172	yes	100679	TRUE
XLOC_005227	XLOC_005227	PF3D7_1401000	GBPH	glycophorin binding protein	No	Pf3D7_14_v3:34692-35773	KO	WT	OK	77.3135	19.1046	-7.66919	5.00E-05	0.00198172	yes	35773	TRUE
XLOC_002791	XLOC_002791	PF3D7_1039600	EPF1	"exported protein family 1, pseudogene"	Yes	Pf3D7_10_v3:1590145-1590973	KO	WT	NOTEST	0.404785	0.1	0	1	1	no	97510	TRUE
XLOC_003946	XLOC_003946	PF3D7_1227000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1092159-1092651	KO	WT	OK	7.96859	1.96406	-1.63386	0.1245	0.441992	no	1092651	FALSE
XLOC_000391	XLOC_000391	PF3D7_0223500	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_02_v3:916351-923648	KO	WT	OK	2.64065	0.647356	-5.34359	5.00E-05	0.00198172	yes	23454	TRUE
XLOC_002421	XLOC_002421	PF3D7_0937300	RIF	rifin	No	Pf3D7_09_v3:1474430-1475704	KO	WT	OK	4.62779	1.12516	-3.10171	0.00765	0.0842928	no	67304	TRUE
XLOC_001395	XLOC_001395	PF3D7_0632700	RIF	rifin	No	Pf3D7_06_v3:1371500-1372861	KO	WT	OK	8.00452	1.93253	-3.76292	0.0023	0.0374702	yes	46741	TRUE
XLOC_000520	XLOC_000520	PF3D7_0300200	RIF	rifin	No	Pf3D7_03_v3:46368-47579	KO	WT	OK	4.91314	1.18611	-2.93768	0.02115	0.164462	no	47579	TRUE
XLOC_000842	XLOC_000842	PF3D7_0413100	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_04_v3:591948-599849	KO	WT	NOTEST	0.487329	0.117426	0	1	1	no	599849	FALSE
XLOC_003807	XLOC_003807	PF3D7_1200300	RIF	rifin	No	Pf3D7_12_v3:30077-31261	KO	WT	OK	1.94573	0.467881	-1.65302	0.12365	0.440742	no	31261	TRUE
XLOC_000159	XLOC_000159	PF3D7_0201200	RIF	rifin	No	Pf3D7_02_v3:63156-64376	KO	WT	OK	3.76634	0.894548	-2.57972	0.0223	0.170166	no	63157	TRUE
XLOC_000881	XLOC_000881	PF3D7_0421100	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_04_v3:958066-965611	KO	WT	OK	2.72226	0.646108	-5.48371	5.00E-05	0.00198172	yes	234879	FALSE
XLOC_001733	XLOC_001733	PF3D7_0731900	RIF	"rifin, pseudogene"	Yes	Pf3D7_07_v3:1382409-1383524	KO	WT	OK	7.42965	1.75294	-3.36124	0.0037	0.051986	no	62797	TRUE
XLOC_001743	XLOC_001743	PF3D7_0700500	RIF	rifin	No	Pf3D7_07_v3:40287-41453	KO	WT	OK	7.55695	1.78196	-3.66563	0.00225	0.037111	yes	41453	TRUE
XLOC_000067	XLOC_000067	PF3D7_0115000	SURF1.3	surface-associated interspersed protein 1.3 (SURFIN 1.3)	No	Pf3D7_01_v3:577703-583789	KO	WT	OK	1.65794	0.388999	-4.38868	0.00035	0.00994037	yes	63147	TRUE
XLOC_004446	XLOC_004446	PF3D7_1300300	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_13_v3:33958-44742	KO	WT	OK	10.9393	2.56308	-9.50892	5.00E-05	0.00198172	yes	44742	TRUE
XLOC_003804	XLOC_003804	PF3D7_1255000	RIF	rifin	No	Pf3D7_12_v3:2234599-2235792	KO	WT	OK	3.99641	0.935762	-2.59427	0.0217	0.16727	no	36894	TRUE
XLOC_001493	XLOC_001493	PF3D7_0618400		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_06_v3:770146-772506	KO	WT	OK	2.61208	0.605772	-3.22747	0.0066	0.0762013	no	645736	FALSE
XLOC_003018	XLOC_003018	PF3D7_1041300	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_10_v3:1642400-1649948	KO	WT	OK	3.4287	0.784771	-6.08403	5.00E-05	0.00198172	yes	37708	TRUE
XLOC_001363	XLOC_001363	PF3D7_0626840		small nucleolar RNA snoR35	No	Pf3D7_06_v3:1078994-1081320	KO	WT	OK	102.513	23.2804	-0.122556	0.5042	0.819151	no	337911	FALSE
XLOC_001392	XLOC_001392	PF3D7_0632300	RIF	rifin	No	Pf3D7_06_v3:1347340-1348571	KO	WT	OK	5.18973	1.17857	-3.26804	0.00655	0.0761205	no	70901	TRUE
XLOC_001560	XLOC_001560	PF3D7_0632100	RIF	rifin	No	Pf3D7_06_v3:1338217-1339417	KO	WT	NOTEST	0.767017	0.17179	0	1	1	no	78825	TRUE
XLOC_000081	XLOC_000081	PF3D7_0101000	RIF	rifin	No	Pf3D7_01_v3:65816-66989	KO	WT	OK	1.99024	0.443721	-1.75704	0.12325	0.440742	no	66989	TRUE
XLOC_000780	XLOC_000780	PF3D7_0402700	RIF	"rifin, pseudogene"	Yes	Pf3D7_04_v3:162510-163724	KO	WT	OK	8.89095	1.98222	-3.82964	0.00195	0.0340673	yes	163724	TRUE
XLOC_004758	XLOC_004758	PF3D7_1361500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:2465490-2467982	KO	WT	OK	30.8586	6.87772	-0.947289	0.0738	0.333292	no	457254	FALSE
XLOC_000767	XLOC_000767	PF3D7_0400700	RIF	rifin	No	Pf3D7_04_v3:63103-64476	KO	WT	OK	3.66854	0.816124	-2.69568	0.0214	0.16592	no	64476	TRUE
XLOC_003894	XLOC_003894	PF3D7_1216600	CelTOS	cell traversal protein for ookinetes and sporozoites	No	Pf3D7_12_v3:659737-660286	KO	WT	OK	6.64406	1.47455	-1.76356	0.1148	0.424289	no	660286	FALSE
XLOC_002794	XLOC_002794	PF3D7_1040100	RIF	rifin	No	Pf3D7_10_v3:1602934-1603989	KO	WT	OK	6.63827	1.46921	-3.33965	0.0056	0.0699802	no	84721	TRUE
XLOC_003612	XLOC_003612	PF3D7_1219500	VAR	"erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene"	Yes	Pf3D7_12_v3:784017-784830	KO	WT	OK	2.07245	0.454779	-1.45781	0.2439	0.609865	no	784018	FALSE
XLOC_005531	XLOC_005531	PF3D7_1462000	TLP1	thioredoxin-like protein	No	Pf3D7_14_v3:2518391-2518757	KO	WT	OK	8.74159	1.90541	-1.17444	0.1729	0.519404	no	773179	FALSE
XLOC_000267	XLOC_000267	PF3D7_0223400	RIF	rifin	No	Pf3D7_02_v3:913243-914457	KO	WT	OK	9.38886	2.02412	-3.91769	0.0018	0.0325163	yes	33858	TRUE
XLOC_001734	XLOC_001734	PF3D7_0732000		stevor	No	Pf3D7_07_v3:1385634-1386626	KO	WT	NOTEST	0.912337	0.196233	0	1	1	no	59572	TRUE
XLOC_001624	XLOC_001624	PF3D7_0713000	RIF	rifin	No	Pf3D7_07_v3:602140-603381	KO	WT	OK	2.92551	0.621239	-2.13208	0.0579	0.290924	no	602141	FALSE
XLOC_004800	XLOC_004800	PF3D7_1373500	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_13_v3:2884785-2892340	KO	WT	OK	4.48332	0.949933	-6.93335	5.00E-05	0.00198172	yes	32896	TRUE
XLOC_000087	XLOC_000087	PF3D7_0101900	RIF	rifin	No	Pf3D7_01_v3:90241-91420	KO	WT	OK	6.75304	1.4155	-3.49825	0.0035	0.0502392	no	91420	TRUE
XLOC_000157	XLOC_000157	PF3D7_0115700	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_01_v3:607389-614893	KO	WT	OK	1.88893	0.390701	-5.10819	0.00025	0.0079506	yes	25958	TRUE
XLOC_001394	XLOC_001394	PF3D7_0632600	RIF	"rifin, pseudogene"	Yes	Pf3D7_06_v3:1367911-1369107	KO	WT	OK	6.02335	1.22712	-3.55547	0.0051	0.0649547	no	50330	TRUE
XLOC_002775	XLOC_002775	PF3D7_1036300	DBLMSP2	duffy binding-like merozoite surface protein 2	No	Pf3D7_10_v3:1432497-1434786	KO	WT	OK	2.55959	0.511057	-3.61748	0.003	0.0448817	yes	255158	FALSE
XLOC_002308	XLOC_002308	PF3D7_0917300		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_09_v3:718520-719540	KO	WT	OK	1.61441	0.319961	-1.56596	0.23905	0.604534	no	718521	FALSE
XLOC_003277	XLOC_003277	PF3D7_1101200	RIF	rifin	No	Pf3D7_11_v3:70080-71289	KO	WT	OK	2.26136	0.447274	-1.91145	0.10385	0.399962	no	71289	TRUE
XLOC_001718	XLOC_001718	PF3D7_0729800		"dynein light chain, putative"	No	Pf3D7_07_v3:1264444-1264738	KO	WT	OK	28.6242	5.63874	-1.23849	0.1503	0.487031	no	180762	FALSE
XLOC_000386	XLOC_000386	PF3D7_0221600		"Plasmodium exported protein, unknown function, pseudogene"	Yes	Pf3D7_02_v3:865915-866538	KO	WT	OK	1.88229	0.370796	-1.23849	0.1503	0.487031	no	80564	TRUE
XLOC_001808	XLOC_001808	PF3D7_0712500	RIF	"rifin, pseudogene"	Yes	Pf3D7_07_v3:562905-564160	KO	WT	OK	3.47786	0.685109	-2.57057	0.0287	0.19592	no	564160	FALSE
XLOC_000002	XLOC_000002	PF3D7_0100400	RIF	rifin	No	Pf3D7_01_v3:50362-51636	KO	WT	OK	7.88519	1.54127	-4.03068	0.002	0.034487	yes	50363	TRUE
XLOC_002424	XLOC_002424	PF3D7_0937700	RIF	rifin	No	Pf3D7_09_v3:1492372-1493708	KO	WT	OK	3.65968	0.71401	-2.58998	0.0287	0.19592	no	49362	TRUE
XLOC_000765	XLOC_000765	PF3D7_0400300	RIF	rifin	No	Pf3D7_04_v3:42031-43374	KO	WT	OK	9.44685	1.83531	-4.38678	0.00085	0.0186543	yes	43374	TRUE
XLOC_004069	XLOC_004069	PF3D7_1254800	RIF	rifin	No	Pf3D7_12_v3:2228631-2229740	KO	WT	OK	11.9197	2.29684	-4.41703	0.00085	0.0186543	yes	41754	TRUE
XLOC_002609	XLOC_002609	PF3D7_0937500	RIF	rifin	No	Pf3D7_09_v3:1480946-1482211	KO	WT	OK	5.90324	1.13372	-3.69957	0.0044	0.058421	no	59524	TRUE
XLOC_002429	XLOC_002429	PF3D7_0900700	RIF	rifin	No	Pf3D7_09_v3:49611-50971	KO	WT	OK	2.89266	0.542103	-2.31724	0.04745	0.26555	no	50971	TRUE
XLOC_004009	XLOC_004009	PF3D7_1240200		"erythrocyte membrane protein 1 (PfEMP1), pseudogene"	Yes	Pf3D7_12_v3:1688605-1691162	KO	WT	OK	1.87062	0.349832	-3.56791	0.01285	0.117464	no	580332	FALSE
XLOC_000652	XLOC_000652	PF3D7_0402800		"erythrocyte membrane protein 1 (PfEMP1), pseudogene"	Yes	Pf3D7_04_v3:167448-171985	KO	WT	OK	2.25885	0.410669	-4.63145	0.00095	0.0202629	yes	167449	TRUE
XLOC_003805	XLOC_003805	PF3D7_1255100	RIF	rifin	No	Pf3D7_12_v3:2238209-2239417	KO	WT	OK	10.1285	1.83313	-4.4325	0.0008	0.0179274	yes	33284	TRUE
XLOC_001399	XLOC_001399	PF3D7_0600600	VAR	"erythrocyte membrane protein 1 (PfEMP1), exon 2"	No	Pf3D7_06_v3:29617-31484	KO	WT	NOTEST	0.559502	0.1	0	1	1	no	31484	TRUE
XLOC_003521	XLOC_003521	PF3D7_1150300	RIF	rifin	No	Pf3D7_11_v3:2021853-2023034	KO	WT	OK	1.77514	0.317235	-1.66866	0.2375	0.602946	no	15306	TRUE
XLOC_002425	XLOC_002425	PF3D7_0900200	RIF	rifin	No	Pf3D7_09_v3:29796-31157	KO	WT	OK	4.63533	0.828226	-3.15375	0.014	0.123923	no	31157	TRUE
XLOC_004451	XLOC_004451	PF3D7_1301000	RIF	"rifin, pseudogene"	Yes	Pf3D7_13_v3:65547-66816	KO	WT	NOTEST	0.797345	0.141715	0	1	1	no	66816	TRUE
XLOC_001391	XLOC_001391	PF3D7_0632000	RIF	rifin	No	Pf3D7_06_v3:1336145-1337473	KO	WT	OK	3.19508	0.564711	-2.41157	0.0429	0.248464	no	82096	TRUE
XLOC_000648	XLOC_000648	PF3D7_0401500		"stevor, pseudogene"	Yes	Pf3D7_04_v3:89152-90184	KO	WT	OK	131.392	23.2093	-10.0216	5.00E-05	0.00198172	yes	89153	TRUE
XLOC_001120	XLOC_001120	PF3D7_0511600	ARNP	apical rhoptry neck protein	No	Pf3D7_05_v3:517258-517885	KO	WT	OK	4.16279	0.731874	-1.69653	0.2372	0.60276	no	517885	FALSE
XLOC_001397	XLOC_001397	PF3D7_0600300	RIF	rifin	No	Pf3D7_06_v3:15064-16410	KO	WT	OK	5.6002	0.984512	-3.71866	0.01095	0.107496	no	16410	TRUE
XLOC_000266	XLOC_000266	PF3D7_0223300		"erythrocyte membrane protein 1 (PfEMP1), exon 2"	No	Pf3D7_02_v3:909349-911054	KO	WT	NOTEST	0.575008	0.1	0	1	1	no	37752	TRUE
XLOC_001490	XLOC_001490	PF3D7_0617700	RIF	rifin	No	Pf3D7_06_v3:741268-742406	KO	WT	OK	3.8508	0.6627	-2.45127	0.0429	0.248464	no	675836	FALSE
XLOC_004073	XLOC_004073	PF3D7_1300500	RIF	rifin	No	Pf3D7_13_v3:50661-51857	KO	WT	OK	2.9385	0.497025	-2.10824	0.0999	0.391853	no	50662	TRUE
XLOC_000760	XLOC_000760	PF3D7_0425300		"Plasmodium exported protein (PHISTa), unknown function, pseudogene"	Yes	Pf3D7_04_v3:1141221-1142096	KO	WT	NOTEST	0.596208	0.1	0	1	1	no	59268	TRUE
XLOC_003745	XLOC_003745	PF3D7_1245700		unspecified product	No	Pf3D7_12_v3:1907044-1907960	KO	WT	NOTEST	0.597846	0.1	0	1	1	no	364449	FALSE
XLOC_002432	XLOC_002432	PF3D7_0901000	RIF	rifin	No	Pf3D7_09_v3:58161-59240	KO	WT	OK	6.62698	1.10191	-3.2964	0.0118	0.111512	no	59240	TRUE
XLOC_000008	XLOC_000008	PF3D7_0102200	RESA	ring-infected erythrocyte surface antigen	No	Pf3D7_01_v3:98818-102282	KO	WT	OK	33.7511	5.59258	-10.8987	5.00E-05	0.00198172	yes	98819	FALSE
XLOC_002798	XLOC_002798	PF3D7_1040500	RIF	rifin	No	Pf3D7_10_v3:1615803-1617070	KO	WT	OK	14.9034	2.44418	-5.29337	0.0004	0.0111225	yes	71852	TRUE
XLOC_005225	XLOC_005225	PF3D7_1400800	RIF	rifin	No	Pf3D7_14_v3:27320-28428	KO	WT	OK	4.33238	0.710091	-2.52359	0.03655	0.226244	no	28428	TRUE
XLOC_000259	XLOC_000259	PF3D7_0222500	RIF	rifin	No	Pf3D7_02_v3:889659-890745	KO	WT	OK	6.66658	1.06514	-3.37995	0.0118	0.111512	no	57442	TRUE
XLOC_001837	XLOC_001837	PF3D7_0718800		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:833629-835051	KO	WT	OK	5.66772	0.893195	-2.58037	0.03655	0.226244	no	610156	FALSE
XLOC_000122	XLOC_000122	PF3D7_0108900		unspecified product	No	Pf3D7_01_v3:361986-362586	KO	WT	OK	2.5535	0.401443	-1.44094	0.13295	0.458207	no	278265	FALSE
XLOC_002808	XLOC_002808	PF3D7_1000400	RIF	rifin	No	Pf3D7_10_v3:44815-46133	KO	WT	NOTEST	0.903258	0.140645	0	1	1	no	46133	TRUE
XLOC_000152	XLOC_000152	PF3D7_0114600		"stevor, pseudogene"	Yes	Pf3D7_01_v3:560473-561534	KO	WT	OK	6.91802	1.07539	-3.42572	0.0118	0.111512	no	79317	TRUE
XLOC_003276	XLOC_003276	PF3D7_1101100	RIF	rifin	No	Pf3D7_11_v3:66685-67965	KO	WT	OK	7.19654	1.07373	-4.117	0.0077	0.0844932	no	67965	TRUE
XLOC_000764	XLOC_000764	PF3D7_0425900	RIF	rifin	No	Pf3D7_04_v3:1169979-1171184	KO	WT	OK	10.3863	1.53901	-4.38602	0.00205	0.034896	yes	30510	TRUE
XLOC_005205	XLOC_005205	PF3D7_1478500		"Plasmodium exported protein (PHISTa), unknown function, pseudogene"	Yes	Pf3D7_14_v3:3228671-3229589	KO	WT	OK	1.59883	0.23554	-1.5119	0.12805	0.448225	no	63264	TRUE
XLOC_000833	XLOC_000833	PF3D7_0411700		"conserved Plasmodium protein, unknown function"	No	Pf3D7_04_v3:518684-519101	KO	WT	NOTEST	0.685435	0.1	0	1	1	no	519101	FALSE
XLOC_000075	XLOC_000075	PF3D7_0100200	RIF	rifin	No	Pf3D7_01_v3:38981-40207	KO	WT	OK	12.5558	1.82243	-4.88688	0.00085	0.0186543	yes	40207	TRUE
XLOC_001807	XLOC_001807	PF3D7_0712400	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_07_v3:552157-559078	KO	WT	OK	2.09861	0.304321	-5.7095	0.00025	0.0079506	yes	559078	FALSE
XLOC_004834	XLOC_004834	PF3D7_1407700		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:279175-280673	KO	WT	NOTEST	0.866119	0.124223	0	1	1	no	279176	FALSE
XLOC_004444	XLOC_004444	PF3D7_1373400	RIF	rifin	No	Pf3D7_13_v3:2881590-2882956	KO	WT	OK	3.86133	0.550111	-2.73515	0.03195	0.209231	no	43645	TRUE
XLOC_003798	XLOC_003798	PF3D7_1254200	RIF	rifin	No	Pf3D7_12_v3:2207829-2209115	KO	WT	OK	6.41171	0.912823	-3.61445	0.0085	0.090287	no	63664	TRUE
XLOC_000073	XLOC_000073	PF3D7_0115500		"erythrocyte membrane protein 1 (PfEMP1), pseudogene"	Yes	Pf3D7_01_v3:600691-601992	KO	WT	NOTEST	0.802374	0.114074	0	1	1	no	40159	TRUE
XLOC_003793	XLOC_003793	PF3D7_1253600	RIF	"rifin, pseudogene"	Yes	Pf3D7_12_v3:2188759-2189613	KO	WT	OK	1.48911	0.209874	-1.55557	0.12595	0.44565	no	82734	TRUE
XLOC_005224	XLOC_005224	PF3D7_1400700		stevor	No	Pf3D7_14_v3:24336-25320	KO	WT	OK	4.30533	0.598156	-2.3598	0.0902	0.368344	no	25320	TRUE
XLOC_000071	XLOC_000071	PF3D7_0115300	RIF	rifin	No	Pf3D7_01_v3:595101-596273	KO	WT	OK	11.8857	1.6207	-4.84192	0.0007	0.0163057	yes	45749	TRUE
XLOC_003801	XLOC_003801	PF3D7_1254500	RIF	rifin	No	Pf3D7_12_v3:2218451-2219533	KO	WT	OK	4.11564	0.559229	-2.39158	0.09015	0.368344	no	53042	TRUE
XLOC_002800	XLOC_002800	PF3D7_1040700	RIF	rifin	No	Pf3D7_10_v3:1622367-1623684	KO	WT	OK	3.12798	0.420346	-2.40825	0.09015	0.368344	no	65288	TRUE
XLOC_000843	XLOC_000843	PF3D7_0413200	RIF	rifin	No	Pf3D7_04_v3:603165-604456	KO	WT	OK	5.1753	0.690188	-3.2558	0.0148	0.127189	no	596034	FALSE
XLOC_000535	XLOC_000535	PF3D7_0302400		unspecified product	No	Pf3D7_03_v3:132331-133502	KO	WT	NOTEST	0.756243	0.1	0	1	1	no	133502	FALSE
XLOC_002230	XLOC_002230	PF3D7_0832600		stevor	No	Pf3D7_08_v3:1405834-1406999	KO	WT	OK	1.35077	0.17668	-1.6287	0.1244	0.441932	no	65806	TRUE
XLOC_004008	XLOC_004008	PF3D7_1240100	ETRAMP12	early transcribed membrane protein 12	No	Pf3D7_12_v3:1685093-1685411	KO	WT	OK	203.674	26.1304	-4.49166	0.006	0.0722585	no	586083	FALSE
XLOC_000394	XLOC_000394	PF3D7_0300800	RIF	rifin	No	Pf3D7_03_v3:64571-65783	KO	WT	NOTEST	0.784817	0.1	0	1	1	no	64572	TRUE
XLOC_002060	XLOC_002060	PF3D7_0832250		"Plasmodium exported protein, unknown function, pseudogene"	Yes	Pf3D7_08_v3:1394402-1394886	KO	WT	OK	27.116	3.43147	-3.35473	0.0137	0.122287	no	78402	#N/A
XLOC_000895	XLOC_000895	PF3D7_0425000		"Plasmodium exported protein, unknown function, pseudogene"	Yes	Pf3D7_04_v3:1129659-1130893	KO	WT	NOTEST	0.790386	0.1	0	1	1	no	69597	TRUE
XLOC_004438	XLOC_004438	PF3D7_1372700	RIF	rifin	No	Pf3D7_13_v3:2860162-2861441	KO	WT	OK	4.91755	0.6161	-2.92995	0.03145	0.207492	no	65073	TRUE
XLOC_002236	XLOC_002236	PF3D7_0901400	RIF	rifin	No	Pf3D7_09_v3:70520-71738	KO	WT	OK	12.5864	1.52761	-5.15574	0.0005	0.0130813	yes	70521	TRUE
XLOC_002797	XLOC_002797	PF3D7_1040400	RIF	rifin	No	Pf3D7_10_v3:1612529-1613735	KO	WT	OK	5.13433	0.6161	-2.99964	0.029	0.197207	no	75126	TRUE
XLOC_003830	XLOC_003830	PF3D7_1203800		unspecified product	No	Pf3D7_12_v3:190104-193113	KO	WT	NOTEST	0.350898	0.04157	0	1	1	no	193113	FALSE
XLOC_002804	XLOC_002804	PF3D7_1041100	RIF	rifin	No	Pf3D7_10_v3:1635595-1636779	KO	WT	OK	1.45995	0.163493	-1.75847	0.124	0.441397	no	52060	TRUE
XLOC_004448	XLOC_004448	PF3D7_1300700	RIF	rifin	No	Pf3D7_13_v3:57108-58422	KO	WT	OK	3.86567	0.425145	-2.66972	0.08255	0.353567	no	58422	TRUE
XLOC_002071	XLOC_002071	PF3D7_0800500	RIF	rifin	No	Pf3D7_08_v3:56351-57703	KO	WT	OK	6.46584	0.692756	-3.65125	0.011	0.107788	no	57703	TRUE
XLOC_003718	XLOC_003718	PF3D7_1240400	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_12_v3:1704511-1712490	KO	WT	OK	29.7241	3.15889	-13.4925	5.00E-05	0.00198172	yes	566982	FALSE
XLOC_002226	XLOC_002226	PF3D7_0832000		stevor	No	Pf3D7_08_v3:1383348-1384377	KO	WT	OK	108.209	11.3551	-10.6946	5.00E-05	0.00198172	yes	88428	TRUE
XLOC_000265	XLOC_000265	PF3D7_0223200	RIF	rifin	No	Pf3D7_02_v3:907677-908861	KO	WT	OK	6.02889	0.623841	-3.22678	0.0284	0.19556	no	39424	TRUE
