geneID,name,tsGenLoc,description,loc,dist2Telo,family,H3K9me3_Salcedo-Amaya_Asex,HP1_Flueck_Asex,H3K9me3.RPKM.Troph.Bunnik,H3K9me3.RPKM.Gam.Bunnik,H3K9me3_Bunnik_Asex,H3K9me3_Bunnik_GC,HP1.RPKM.Schizonts.Fraschka,HP1.RPKM.eGC.Fraschka,HP1.RPKM.lGC.Fraschka,HP1.GeneCluster.Fraschka,HP1_Fraschka_Asex,HP1_Fraschka_eGC,HP1_Fraschka_lGC,H3K9.GamAsex.log2Ratio,HP1.GamAsex.log2Ratio,Repressed_in_GC,Derepressed_in_GC
PF3D7_0601500,PF3D7_0601500 protein,Pf3D7_06_v3: 65788 - 67277 (-),"Plasmodium exported protein (PHISTb), unknown function",exported,67277,PHISTb,0,1,0.1,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0
PF3D7_0631100,PF3D7_0631100 protein,Pf3D7_06_v3: 1297885 - 1299373 (+),"Plasmodium exported protein (PHISTb), unknown function",exported,120357,PHISTb,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
PF3D7_0937000,PF3D7_0937000 protein,Pf3D7_09_v3: 1465904 - 1467055 (+),"Plasmodium exported protein (PHISTb), unknown function",exported,75831,PHISTb,1,1,130.6,76,1,1,8.57,4.98,4.51,5,1,1,1,-0.781083573,-0.926167771,0,0
PF3D7_1201000,PF3D7_1201000 protein,Pf3D7_12_v3: 76846 - 79067 (-),"Plasmodium exported protein (PHISTb), unknown function",exported,79067,PHISTb,0,0,0.1,33.8,0,0,0.41,0.62,0.59,11,0,0,0,8.400879436,0.525091045,0,0
PF3D7_1252700,PF3D7_1252700 protein,Pf3D7_12_v3: 2154618 - 2156124 (+),"Plasmodium exported protein (PHISTb), unknown function",exported,116876,PHISTb,0,0,0.1,0.7,0,0,0.47,0.52,0.6,11,0,0,0,2.807354922,0.352301744,0,0
PF3D7_1252800,PF3D7_1252800 protein,Pf3D7_12_v3: 2159573 - 2161615 (+),"Plasmodium exported protein (PHISTb), unknown function",exported,111921,PHISTb,0,0,0.1,26.1,0,0,0.51,0.63,0.83,11,0,0,0,8.027905997,0.702614089,0,0
PF3D7_1401600,PF3D7_1401600 protein,Pf3D7_14_v3: 61364 - 62988 (-),"Plasmodium exported protein (PHISTb), unknown function",exported,62988,PHISTb,0,0,0.1,0.1,0,0,0.48,0.52,0.53,12,0,0,0,0,0.142957954,0,0
PF3D7_1476200,PF3D7_1476200 protein,Pf3D7_14_v3: 3133951 - 3135651 (+),"Plasmodium exported protein (PHISTb), unknown function",exported,157985,PHISTb,0,0,0.1,0.1,0,0,0.46,0.51,0.48,12,0,0,0,0,0.061400545,0,0
PF3D7_1476300,PF3D7_1476300 protein,Pf3D7_14_v3: 3139140 - 3140982 (+),"Plasmodium exported protein (PHISTb), unknown function",exported,152796,PHISTb,0,0,0.1,0.1,0,0,0.48,0.49,0.53,12,0,0,0,0,0.142957954,0,0
PF3D7_1477500,PF3D7_1477500 protein,Pf3D7_14_v3: 3188888 - 3190548 (+),"Plasmodium exported protein (PHISTb), unknown function",exported,103048,PHISTb,0,0,4.7,0.1,0,0,0.71,0.52,0.57,11,0,0,0,-5.554588852,-0.316857105,0,0
PF3D7_1102500,GEXP02,Pf3D7_11_v3: 119412 - 121506 (-),"Plasmodium exported protein (PHISTb), unknown function (GEXP02)",exported,121506,PHISTb,0,0,0.1,0.1,0,0,0.4,0.72,0.47,11,0,0,0,0,0.232660757,0,0
PF3D7_1372100,GEXP04,Pf3D7_13_v3: 2837053 - 2839058 (+),"Plasmodium exported protein (PHISTb), unknown function (GEXP04)",exported,88183,PHISTb,0,0,128,70.3,1,1,20.64,8.96,8.4,3,1,1,1,-0.864547216,-1.296981738,0,0
PF3D7_0831000,GEXP09,Pf3D7_08_v3: 1321417 - 1322825 (+),"Plasmodium exported protein (PHISTb), unknown function (GEXP09)",exported,151388,PHISTb,0,0,5.8,15.5,0,0,0.38,0.57,0.59,11,0,0,0,1.41814341,0.634715536,0,0
PF3D7_0401800,PfD80,Pf3D7_04_v3: 103742 - 105603 (-),"Plasmodium exported protein (PHISTb), unknown function (PfD80)",exported,105603,PHISTb,0,0,1.8,69.1,0,1,0.59,2.38,2.43,9,0,1,1,5.262616899,2.042169454,1,0
PF3D7_0731300,PfG174,Pf3D7_07_v3: 1350032 - 1351149 (+),"Plasmodium exported protein (PHISTb), unknown function (PfG174)",exported,95175,PHISTb,0,0,7.3,102.1,0,1,16.31,11.45,9.37,3,1,1,1,3.805942592,-0.799635829,0,0
PF3D7_0702100,PF3D7_0702100 protein,Pf3D7_07_v3: 88685 - 90886 (+),"Plasmodium exported protein (PHISTb), unknown function, pseudogene",exported,88685,PHISTb,0,0,0.1,0.1,0,0,0.62,0.55,0.58,11,0,0,0,0,-0.096215315,0,0
PF3D7_0902700,PF3D7_0902700 protein,Pf3D7_09_v3: 119261 - 120749 (-),"Plasmodium exported protein (PHISTb), unknown function, pseudogene",exported,120749,PHISTb,0,0,0.1,0.1,0,0,0.38,0.41,0.39,10,0,0,0,0,0.037474705,0,0
PF3D7_0936900,PF3D7_0936900 protein,Pf3D7_09_v3: 1462400 - 1463659 (+),"Plasmodium exported protein (PHISTb), unknown function, pseudogene",exported,79335,PHISTb,1,1,137.8,57.6,1,1,4.49,5.23,5.28,7,1,1,1,-1.258435171,0.233822485,0,0
PF3D7_0219800,PF3D7_0219800 protein,Pf3D7_02_v3: 786870 - 787940 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,159162,PHISTc,0,0,0.1,0.1,0,0,0.46,0.57,0.58,11,0,0,0,0,0.334419039,0,0
PF3D7_0424000,PF3D7_0424000 protein,Pf3D7_04_v3: 1080959 - 1082189 (+),"Plasmodium exported protein (PHISTc), unknown function",exported,119531,PHISTc,0,0,0.1,0.1,0,0,0.54,0.7,0.58,11,0,0,0,0,0.103093493,0,0
PF3D7_0532200,PF3D7_0532200 protein,Pf3D7_05_v3: 1303662 - 1304526 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,39031,PHISTc,0,0,4.7,16.1,0,0,0.5,0.79,5.31,8,0,0,1,1.776328026,3.408711861,1,0
PF3D7_0801000,PF3D7_0801000 protein,Pf3D7_08_v3: 84568 - 88422 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,88422,PHISTc,0,0,0.1,0.1,0,0,0.74,0.67,1.07,11,0,0,1,0,0.532013621,0,0
PF3D7_0830600,PF3D7_0830600 protein,Pf3D7_08_v3: 1303323 - 1304813 (+),"Plasmodium exported protein (PHISTc), unknown function",exported,169482,PHISTc,0,0,0.1,0.1,0,0,0.39,0.54,0.57,11,0,0,0,0,0.547487795,0,0
PF3D7_0936800,PF3D7_0936800 protein,Pf3D7_09_v3: 1458392 - 1459862 (+),"Plasmodium exported protein (PHISTc), unknown function",exported,83343,PHISTc,1,1,20.3,85.1,0,1,0.83,5.07,6.72,7,0,1,1,2.067679405,3.017277991,1,0
PF3D7_1001700,PF3D7_1001700 protein,Pf3D7_10_v3: 92573 - 93526 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,93526,PHISTc,0,0,0.1,63.8,0,1,0.39,0.88,0.99,11,0,0,0,9.317412614,1.343954401,1,0
PF3D7_1001800,PF3D7_1001800 protein,Pf3D7_10_v3: 96113 - 97031 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,97031,PHISTc,0,0,0.1,25.6,0,0,0.39,0.51,0.71,11,0,0,0,8,0.864344901,0,0
PF3D7_1016500,PF3D7_1016500 protein,Pf3D7_10_v3: 661742 - 664201 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,664201,PHISTc,0,0,0.1,0.1,0,0,0.33,0.46,0.4,10,0,0,0,0,0.277533976,0,0
PF3D7_1016600,PF3D7_1016600 protein,Pf3D7_10_v3: 665658 - 666654 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,666654,PHISTc,0,0,0.1,0.1,0,0,0.35,0.44,0.56,12,0,0,0,0,0.678071905,0,0
PF3D7_1016700,PF3D7_1016700 protein,Pf3D7_10_v3: 669202 - 671853 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,671853,PHISTc,0,0,0.1,0.1,0,0,0.29,0.39,0.42,10,0,0,0,0,0.534336428,0,0
PF3D7_1016800,PF3D7_1016800 protein,Pf3D7_10_v3: 675293 - 676417 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,676417,PHISTc,0,0,0.1,0.1,0,0,0.36,0.53,0.6,11,0,0,0,0,0.736965594,0,0
PF3D7_1200900,PF3D7_1200900 protein,Pf3D7_12_v3: 73229 - 74522 (-),"Plasmodium exported protein (PHISTc), unknown function",exported,74522,PHISTc,0,0,1,30.1,0,0,0.44,0.51,0.53,12,0,0,0,4.911691582,0.268488836,0,0
PF3D7_0936600,GEXP05,Pf3D7_09_v3: 1446929 - 1447947 (+),"Plasmodium exported protein (PHISTc), unknown function (GEXP05)",exported,94806,PHISTc,0,1,7.6,0.1,0,0,1.63,0.64,0.58,11,1,0,0,-6.247927513,-1.490747159,0,1
PF3D7_1148700,GEXP12,Pf3D7_11_v3: 1934333 - 1935582 (-),"Plasmodium exported protein (PHISTc), unknown function (GEXP12)",exported,102758,PHISTc,0,0,0.1,0.1,0,0,0.44,0.49,0.5,12,0,0,0,0,0.184424571,0,0
PF3D7_0219700,GEXP20,Pf3D7_02_v3: 783723 - 784828 (-),"Plasmodium exported protein (PHISTc), unknown function (GEXP20)",exported,162274,PHISTc,0,0,0.1,0.1,0,0,0.37,0.53,0.48,12,0,0,0,0,0.375509135,0,0
PF3D7_0102300,PF3D7_0102300 protein,Pf3D7_01_v3: 104704 - 105209 (+),"Plasmodium exported protein, unknown function",exported,104704,other,0,0,0.1,0.1,0,0,0.4,0.44,0.53,12,0,0,0,0,0.40599236,0,0
PF3D7_0112900,PF3D7_0112900 protein,Pf3D7_01_v3: 486500 - 487186 (+),"Plasmodium exported protein, unknown function",exported,154351,other,0,0,2.1,3.2,0,0,0.48,0.45,0.6,12,0,0,0,0.607682577,0.321928095,0,0
PF3D7_0113200,PF3D7_0113200 protein,Pf3D7_01_v3: 500959 - 502868 (-),"Plasmodium exported protein, unknown function",exported,137983,other,0,1,0.1,0.1,0,0,0.4,0.48,0.59,12,0,0,0,0,0.560714954,0,0
PF3D7_0113400,PF3D7_0113400 protein,Pf3D7_01_v3: 508252 - 509748 (-),"Plasmodium exported protein, unknown function",exported,131103,other,0,0,0.1,0.1,0,0,0.35,0.44,0.44,10,0,0,0,0,0.330148602,0,0
PF3D7_0219900,PF3D7_0219900 protein,Pf3D7_02_v3: 791464 - 792381 (+),"Plasmodium exported protein, unknown function",exported,155638,other,0,0,0.1,2.8,0,0,0.55,0.6,0.57,11,0,0,0,4.807354922,0.051530301,0,0
PF3D7_0220200,PF3D7_0220200 protein,Pf3D7_02_v3: 809511 - 810298 (-),"Plasmodium exported protein, unknown function",exported,136804,other,0,0,0.1,11,0,0,0.4,0.48,0.73,11,0,0,0,6.781359714,0.867896464,0,0
PF3D7_0220300,PF3D7_0220300 protein,Pf3D7_02_v3: 813827 - 814654 (-),"Plasmodium exported protein, unknown function",exported,132448,other,0,0,7,70.5,0,1,0.47,1.94,4.97,8,0,1,1,3.33219643,3.40251319,1,0
PF3D7_0221000,PF3D7_0221000 protein,Pf3D7_02_v3: 848092 - 849119 (+),"Plasmodium exported protein, unknown function",exported,99010,other,1,1,148.7,104.3,1,1,18.51,11.6,10.24,3,1,1,1,-0.51166549,-0.85408918,0,0
PF3D7_0221700,PF3D7_0221700 protein,Pf3D7_02_v3: 869508 - 871124 (-),"Plasmodium exported protein, unknown function",exported,75978,other,1,0,19.6,50.1,0,1,1.06,1.31,3.38,9,1,1,1,1.353956949,1.672958982,1,0
PF3D7_0301400,PF3D7_0301400 protein,Pf3D7_03_v3: 85305 - 86131 (-),"Plasmodium exported protein, unknown function",exported,86131,other,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
PF3D7_0301500,PF3D7_0301500 protein,Pf3D7_03_v3: 88250 - 89231 (-),"Plasmodium exported protein, unknown function",exported,89231,other,0,0,0.1,11.7,0,0,NA,NA,NA,NA,NA,NA,NA,6.87036472,NA,0,0
PF3D7_0301700,PF3D7_0301700 protein,Pf3D7_03_v3: 96568 - 97907 (-),"Plasmodium exported protein, unknown function",exported,97907,other,0,0,0.1,75.9,0,1,0.38,0.7,0.94,11,0,0,0,9.567956075,1.306661338,1,0
PF3D7_0301800,PF3D7_0301800 protein,Pf3D7_03_v3: 104325 - 105281 (+),"Plasmodium exported protein, unknown function",exported,104325,other,0,0,0.1,59,0,1,0.44,0.88,1.56,9,0,0,1,9.204571144,1.8259706,1,0
PF3D7_0501000,PF3D7_0501000 protein,Pf3D7_05_v3: 55841 - 56872 (+),"Plasmodium exported protein, unknown function",exported,55841,other,0,0,0.7,76.7,0,1,0.45,2.16,3.34,8,0,1,1,6.775727845,2.891851196,1,0
PF3D7_0532500,PF3D7_0532500 protein,Pf3D7_05_v3: 1316342 - 1316846 (+),"Plasmodium exported protein, unknown function",exported,27215,other,0,0,9.2,119.8,0,1,2.96,6.64,7.94,7,1,1,1,3.702850237,1.423541832,1,0
PF3D7_0532600,PF3D7_0532600 protein,Pf3D7_05_v3: 1318531 - 1319229 (-),"Plasmodium exported protein, unknown function",exported,24328,other,0,0,38.7,136.1,0,1,14.27,11.93,11.26,3,1,1,1,1.814261595,-0.341778507,0,0
PF3D7_0701900,PF3D7_0701900 protein,Pf3D7_07_v3: 79890 - 82943 (-),"Plasmodium exported protein, unknown function",exported,82943,other,1,1,60.2,61.6,1,1,1.37,4,5.93,7,1,1,1,0.033166864,2.113856212,0,0
PF3D7_0702500,PF3D7_0702500 protein,Pf3D7_07_v3: 104957 - 105989 (-),"Plasmodium exported protein, unknown function",exported,105989,other,0,0,1.7,0.1,0,0,0.45,0.49,0.54,12,0,0,0,-4.087462841,0.263034406,0,0
PF3D7_0726100,PF3D7_0726100 protein,Pf3D7_07_v3: 1093566 - 1096122 (-),"Plasmodium exported protein, unknown function",exported,349085,other,0,0,0.1,0.1,0,0,0.25,0.62,0.73,11,0,0,0,0,1.545968369,0,0
PF3D7_0730800,PF3D7_0730800.1 protein,Pf3D7_07_v3: 1321306 - 1322367 (+),"Plasmodium exported protein, unknown function",exported,123901,other,0,0,8.9,41.5,0,1,0.4,0.9,1.68,9,0,0,1,2.221234095,2.070389328,1,0
PF3D7_0731200,PF3D7_0731200 protein,Pf3D7_07_v3: 1342842 - 1343996 (-),"Plasmodium exported protein, unknown function",exported,101211,other,0,0,0.1,137.8,0,1,5.66,4.06,6.51,7,1,1,1,10.42836017,0.20185549,0,0
PF3D7_0830900,PF3D7_0830900 protein,Pf3D7_08_v3: 1317600 - 1318341 (-),"Plasmodium exported protein, unknown function",exported,154464,other,0,0,0.1,0.1,0,0,0.31,0.42,0.48,10,0,0,0,0,0.63076619,0,0
PF3D7_0831400,PF3D7_0831400 protein,Pf3D7_08_v3: 1344405 - 1345487 (-),"Plasmodium exported protein, unknown function",exported,127318,other,0,0,3,26.7,0,0,0.46,1.02,1.31,9,0,1,1,3.153805336,1.509861045,1,0
PF3D7_0901800,PF3D7_0901800 protein,Pf3D7_09_v3: 84624 - 85610 (+),"Plasmodium exported protein, unknown function",exported,84624,other,0,0,12.1,98.7,0,1,0.42,3.18,4.58,8,0,1,1,3.028043037,3.446886365,1,0
PF3D7_0935700,PF3D7_0935700 protein,Pf3D7_09_v3: 1409199 - 1410008 (+),"Plasmodium exported protein, unknown function",exported,132536,other,0,0,0.1,0.1,0,0,0.49,0.61,0.52,11,0,0,0,0,0.085729874,0,0
PF3D7_0937100,PF3D7_0937100 protein,Pf3D7_09_v3: 1468546 - 1469417 (-),"Plasmodium exported protein, unknown function",exported,72318,other,1,1,136.9,105.6,1,1,17.33,8.19,8.58,4,1,1,1,-0.374512612,-1.014222102,0,0
PF3D7_1038500,PF3D7_1038500 protein,Pf3D7_10_v3: 1548455 - 1549731 (-),"Plasmodium exported protein, unknown function",exported,137925,other,0,0,0.1,1.6,0,0,0.35,0.42,0.44,10,0,0,0,4,0.330148602,0,0
PF3D7_1038600,PF3D7_1038600 protein,Pf3D7_10_v3: 1551497 - 1553172 (-),"Plasmodium exported protein, unknown function",exported,134484,other,0,0,0.1,1.9,0,0,0.47,0.42,0.52,10,0,0,0,4.247927513,0.145850866,0,0
PF3D7_1038700,PF3D7_1038700 protein,Pf3D7_10_v3: 1554529 - 1555702 (-),"Plasmodium exported protein, unknown function",exported,131954,other,0,0,0.1,0.1,0,0,0.33,0.47,0.44,10,0,0,0,0,0.415037499,0,0
PF3D7_1102300,PF3D7_1102300 protein,Pf3D7_11_v3: 110027 - 111429 (-),"Plasmodium exported protein, unknown function",exported,111429,other,1,1,0.1,0.1,0,0,0.68,0.58,0.52,11,0,0,0,0,-0.387023123,0,0
PF3D7_1148900,PF3D7_1148900 protein,Pf3D7_11_v3: 1945778 - 1946047 (+),"Plasmodium exported protein, unknown function",exported,92562,other,0,0,4.8,112.9,0,1,0.47,0.7,1.47,9,0,0,1,4.55586727,1.645083493,1,0
PF3D7_1149100,PF3D7_1149100.1 protein,Pf3D7_11_v3: 1972400 - 1973874 (+),"Plasmodium exported protein, unknown function",exported,65940,other,0,0,0.1,8.7,0,0,0.39,1.52,1.11,9,0,1,1,6.442943496,1.509013647,0,0
PF3D7_1149400,PF3D7_1149400 protein,Pf3D7_11_v3: 1985870 - 1986639 (-),"Plasmodium exported protein, unknown function",exported,51701,other,0,0,18.2,117.4,0,1,0.63,6.49,9.33,7,0,1,1,2.689422053,3.888453347,1,0
PF3D7_1201400,PF3D7_1201400 protein,Pf3D7_12_v3: 93581 - 97146 (-),"Plasmodium exported protein, unknown function",exported,97146,other,0,0,0.1,0.1,0,0,0.38,0.38,0.48,10,0,0,0,0,0.337034987,0,0
PF3D7_1252500,PF3D7_1252500 protein,Pf3D7_12_v3: 2145266 - 2146616 (-),"Plasmodium exported protein, unknown function",exported,124878,other,0,0,1.9,0.1,0,0,0.39,0.43,0.44,10,0,0,0,-4.247927513,0.1740294,0,0
PF3D7_1252900,PF3D7_1252900 protein,Pf3D7_12_v3: 2162707 - 2163145 (-),"Plasmodium exported protein, unknown function",exported,108349,other,0,0,1.9,80.6,0,1,2,4.2,4.76,8,1,1,1,5.406708515,1.250961574,1,0
PF3D7_1253200,PF3D7_1253200 protein,Pf3D7_12_v3: 2173799 - 2174322 (-),"Plasmodium exported protein, unknown function",exported,97172,other,0,0,0.1,28.2,0,0,14.08,7.49,6.5,4,1,1,1,8.139551352,-1.115135711,0,0
PF3D7_1253500,PF3D7_1253500 protein,Pf3D7_12_v3: 2183464 - 2184168 (-),"Plasmodium exported protein, unknown function",exported,87326,other,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
PF3D7_1301900,PF3D7_1301900 protein,Pf3D7_13_v3: 109695 - 110268 (-),"Plasmodium exported protein, unknown function",exported,110268,other,0,0,0.1,17,0,0,0.35,0.48,0.44,10,0,0,0,7.409390936,0.330148602,0,0
PF3D7_1302300,PF3D7_1302300 protein,Pf3D7_13_v3: 126611 - 127141 (-),"Plasmodium exported protein, unknown function",exported,127141,other,0,0,0.1,0.1,0,0,0.35,0.53,0.56,12,0,0,0,0,0.678071905,0,0
PF3D7_1352900,PF3D7_1352900 protein,Pf3D7_13_v3: 2114157 - 2116211 (-),"Plasmodium exported protein, unknown function",exported,809025,other,0,0,0.1,0.1,0,0,0.33,0.4,0.55,10,0,0,0,0,0.736965594,0,0
PF3D7_1353100,PF3D7_1353100 protein,Pf3D7_13_v3: 2124272 - 2125270 (-),"Plasmodium exported protein, unknown function",exported,799966,other,0,0,8.3,0.1,0,0,0.33,0.47,0.51,12,0,0,0,-6.375039431,0.628031223,0,0
PF3D7_1371800,PF3D7_1371800 protein,Pf3D7_13_v3: 2824302 - 2825852 (-),"Plasmodium exported protein, unknown function",exported,99384,other,0,0,0.1,112.4,0,1,0.33,3.85,6.06,7,0,1,1,10.13442632,4.198779864,1,0
PF3D7_1371900,PF3D7_1371900 protein,Pf3D7_13_v3: 2829856 - 2830669 (+),"Plasmodium exported protein, unknown function",exported,95380,other,0,0,18.7,101.9,0,1,0.46,4.71,7.32,7,0,1,1,2.446043876,3.992137882,1,0
PF3D7_1401200,PF3D7_1401200 protein,Pf3D7_14_v3: 46833 - 47744 (+),"Plasmodium exported protein, unknown function",exported,46833,other,0,0,1.6,84.7,0,1,NA,NA,NA,NA,NA,NA,NA,5.726218159,NA,0,0
PF3D7_1401700,PF3D7_1401700 protein,Pf3D7_14_v3: 66269 - 67081 (-),"Plasmodium exported protein, unknown function",exported,67081,other,0,0,0.1,6.5,0,0,0.43,0.43,0.53,12,0,0,0,6.022367813,0.3016557,0,0
PF3D7_1476600,PF3D7_1476600 protein,Pf3D7_14_v3: 3151970 - 3154923 (+),"Plasmodium exported protein, unknown function",exported,139966,other,1,1,91.2,0.1,1,0,18.29,2.44,1.51,5,1,1,1,-9.832890014,-3.59843462,0,1
PF3D7_1478800,PF3D7_1478800 protein,Pf3D7_14_v3: 3242909 - 3243629 (-),"Plasmodium exported protein, unknown function",exported,48307,other,0,1,27.6,177.3,0,1,0.73,1.41,3.41,8,0,1,1,2.683452364,2.22380337,1,0
PF3D7_1479100,PF3D7_1479100 protein,Pf3D7_14_v3: 3257135 - 3257841 (-),"Plasmodium exported protein, unknown function",exported,34095,other,0,0,0.1,0.1,0,0,17.65,9.35,9.19,3,1,1,1,0,-0.941531417,0,0
PF3D7_0831300,GEXP13,Pf3D7_08_v3: 1339659 - 1342306 (+),"Plasmodium exported protein, unknown function (GEXP13)",exported,133146,other,0,0,0.1,0.1,0,0,0.48,0.56,0.62,11,0,0,0,0,0.36923381,0,0
PF3D7_1102600,GEXP14,Pf3D7_11_v3: 123818 - 124736 (-),"Plasmodium exported protein, unknown function (GEXP14)",exported,124736,other,0,0,2.4,13.3,0,0,0.42,0.6,0.46,12,0,0,0,2.470319935,0.131244533,0,0
PF3D7_0402400,GEXP18,Pf3D7_04_v3: 147490 - 148380 (-),"Plasmodium exported protein, unknown function (GEXP18)",exported,148380,other,0,0,5.9,34.3,0,0,0.48,0.46,0.61,11,0,0,0,2.539421717,0.345774837,0,0
PF3D7_0935500,GEXP22,Pf3D7_09_v3: 1400800 - 1402052 (+),"Plasmodium exported protein, unknown function (GEXP22)",exported,140935,other,0,0,0.1,0.1,0,0,0.43,0.56,0.51,12,0,0,0,0,0.246160587,0,0
PF3D7_0100700,PF3D7_0100700 protein,Pf3D7_01_v3: 56690 - 56893 (-),"Plasmodium exported protein, unknown function, fragment",exported,56893,other,0,0,0.1,0.1,0,0,26.21,10.91,12.11,2,1,1,1,0,-1.113918489,0,0
PF3D7_0201100,PF3D7_0201100 protein,Pf3D7_02_v3: 60107 - 60319 (-),"Plasmodium exported protein, unknown function, fragment",exported,60319,other,1,1,18.5,10.7,0,0,17.49,11.99,9.79,3,1,1,1,-0.789914474,-0.837149524,0,0
PF3D7_0300600,PF3D7_0300600 protein,Pf3D7_03_v3: 58307 - 58519 (-),"Plasmodium exported protein, unknown function, fragment",exported,58519,other,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
PF3D7_0401100,PF3D7_0401100 protein,Pf3D7_04_v3: 76033 - 76245 (-),"Plasmodium exported protein, unknown function, fragment",exported,76245,other,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
PF3D7_0732600,PF3D7_0732600 protein,Pf3D7_07_v3: 1406853 - 1407065 (+),"Plasmodium exported protein, unknown function, fragment",exported,38354,other,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
PF3D7_0901200,PF3D7_0901200 protein,Pf3D7_09_v3: 64216 - 64428 (-),"Plasmodium exported protein, unknown function, fragment",exported,64428,other,1,1,252.5,287.5,1,1,17.51,11.58,10.02,3,1,1,1,0.187278568,-0.805296575,0,0
PF3D7_1254900,PF3D7_1254900 protein,Pf3D7_12_v3: 2232691 - 2232903 (+),"Plasmodium exported protein, unknown function, fragment",exported,38803,other,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
PF3D7_1373200,PF3D7_1373200 protein,Pf3D7_13_v3: 2875991 - 2876203 (+),"Plasmodium exported protein, unknown function, fragment",exported,49245,other,0,0,9.4,6,0,0,NA,NA,NA,NA,NA,NA,NA,-0.647698256,NA,0,0
PF3D7_0114900,PF3D7_0114900 protein,Pf3D7_01_v3: 572135 - 572853 (-),"Plasmodium exported protein, unknown function, pseudogene",exported,67998,other,1,1,79.5,61.1,1,1,10.36,5.73,3.65,5,1,1,1,-0.37978248,-1.505055634,0,0
PF3D7_0115150,PF3D7_0115150 protein,Pf3D7_01_v3:589386 - 589994(-),"Plasmodium exported protein, unknown function, pseudogene",exported,54452,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
PF3D7_0220900,PF3D7_0220900 protein,Pf3D7_02_v3: 845600 - 846375 (-),"Plasmodium exported protein, unknown function, pseudogene",exported,100727,other,1,1,122.3,110.2,1,1,19.04,10.06,9.01,3,1,1,1,-0.15030018,-1.079434467,0,0
PF3D7_0221100,PF3D7_0221100 protein,Pf3D7_02_v3: 851052 - 851962 (+),"Plasmodium exported protein, unknown function, pseudogene",exported,96050,other,1,0,26.4,141.6,0,1,8.51,9.41,9.64,6,1,1,1,2.423211431,0.179874015,0,0
PF3D7_0221300,PF3D7_0221300 protein,Pf3D7_02_v3: 857567 - 858675 (-),"Plasmodium exported protein, unknown function, pseudogene",exported,88427,other,0,1,66.5,111.4,1,1,14.55,12.7,11.39,3,1,1,1,0.744322987,-0.353251406,0,0
PF3D7_0221600,PF3D7_0221600 protein,Pf3D7_02_v3: 865916 - 866538 (-),"Plasmodium exported protein, unknown function, pseudogene",exported,80564,other,1,1,20.5,60.8,0,1,4.29,9.43,12.04,6,1,1,1,1.568447414,1.488785839,1,0
PF3D7_0221650,PF3D7_0221650 protein,Pf3D7_02_v3:866843 - 867511(+),"Plasmodium exported protein, unknown function, pseudogene",exported,NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
PF3D7_0401700,PF3D7_0401700 protein,Pf3D7_04_v3: 100684 - 102110 (+),"Plasmodium exported protein, unknown function, pseudogene",exported,100684,other,1,1,78.4,102.4,1,1,11.73,6.96,6.43,4,1,1,1,0.385290156,-0.867312371,0,0
PF3D7_0425000,PF3D7_0425000 protein,Pf3D7_04_v3: 1129660 - 1130893 (-),"Plasmodium exported protein, unknown function, pseudogene",exported,69597,other,1,1,163.5,145.5,1,1,17.17,11.17,11.2,3,1,1,1,-0.168271483,-0.616391307,0,0
PF3D7_0700600,PF3D7_0700600 protein,Pf3D7_07_v3: 43192 - 44140 (-),"Plasmodium exported protein, unknown function, pseudogene",exported,44140,other,0,0,9.1,8.5,0,0,NA,NA,NA,NA,NA,NA,NA,-0.098403704,NA,0,0
PF3D7_0800750,PF3D7_0800750 protein,Pf3D7_08_v3:76520 - 77102(+),"Plasmodium exported protein, unknown function, pseudogene",exported,76520,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
PF3D7_0832250,PF3D7_0832250 protein,Pf3D7_08_v3:1394403 - 1394886(+),"Plasmodium exported protein, unknown function, pseudogene",exported,77919,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
